Inflation,Month,Year,pmi,PartNo,Description,Quantity,Sales Price,Total Sales,Swaraj Engines Stock Price,M&M Stock Price,Escorts Kuboto Stock Price
4.83,4,2024,244,007903649B1,HUB(CRE),665,771.18,84404,2310.65,1938.0,2779.0
4.83,4,2024,244,4D00322,BOSS BRAKCET,60,328.25,84404,2310.65,1938.0,2779.0
4.83,4,2024,244,005551418R8,F.A.S. (BP),290,967.31,84404,2310.65,1938.0,2779.0
4.83,4,2024,244,F3S00100,Brake Drum 100,292,715.48,84404,2310.65,1938.0,2779.0
4.83,4,2024,244,F8T00122,Brake Drum 122,261,3933.18,84404,2310.65,1938.0,2779.0
4.83,4,2024,244,F3S00222,Brake Drum 222,493,301.42,84404,2310.65,1938.0,2779.0
4.83,4,2024,244,F3S00422,Brake Drum 422,97,6078.34,84404,2310.65,1938.0,2779.0
4.83,4,2024,244,F8T01222,Brake Drum 1222,183,1418.09,84404,2310.65,1938.0,2779.0
4.83,4,2024,244,F8T02022,Brake Drum 2022,292,4003.77,84404,2310.65,1938.0,2779.0
4.83,4,2024,244,F1860822,BD (B) 1860822 -EDM,246,2248.98,84404,2310.65,1938.0,2779.0
4.83,4,2024,244,F1869022,BD F-1869022-EDM,187,5383.55,84404,2310.65,1938.0,2779.0
4.83,4,2024,244,F8T01922,Brake Drum 1922,670,3174.9,84404,2310.65,1938.0,2779.0
4.83,4,2024,244,F1879622,Brake Drum 9622,115,2283.19,84404,2310.65,1938.0,2779.0
4.83,4,2024,244,F1879722,Brake Drum 9722,711,4827.74,84404,2310.65,1938.0,2779.0
4.83,4,2024,244,F1869122,Brake Drum 9122,124,4307.18,84404,2310.65,1938.0,2779.0
4.83,4,2024,244,F3S00622,Brake Drum 622,387,424.29,84404,2310.65,1938.0,2779.0
4.83,4,2024,244,F5Z00120,Distence Pic Old 120,457,5714.65,84404,2310.65,1938.0,2779.0
4.83,4,2024,244,F5Z00112,Distence Pic Big 112,102,5799.32,84404,2310.65,1938.0,2779.0
4.83,4,2024,244,F1880122,Rear Hub 122,648,1834.57,84404,2310.65,1938.0,2779.0
4.83,4,2024,244,F1888822,Dummy Hub 822,250,4027.81,84404,2310.65,1938.0,2779.0
4.83,4,2024,244,F8S00622,Rear Hub-622,145,711.01,84404,2310.65,1938.0,2779.0
4.83,4,2024,244,F1880222,Rear HUB-222,133,1633.5,84404,2310.65,1938.0,2779.0
4.83,4,2024,244,F8S01022,UB Hub 1022,101,1255.86,84404,2310.65,1938.0,2779.0
4.83,4,2024,244,FTF01222,UB Hub 1222,222,5127.98,84404,2310.65,1938.0,2779.0
4.83,4,2024,244,F1884622,Front Hub -622,112,4559.91,84404,2310.65,1938.0,2779.0
4.83,4,2024,244,F8S00922,UB Hub 922,387,3186.13,84404,2310.65,1938.0,2779.0
4.83,4,2024,244,F8S01322,Front HUB-1322,372,1386.62,84404,2310.65,1938.0,2779.0
4.83,4,2024,244,FTF01122,Hub 1122 MBP,541,1926.43,84404,2310.65,1938.0,2779.0
4.83,4,2024,244,FTF01022,Hub 1022 MBP,293,706.91,84404,2310.65,1938.0,2779.0
4.83,4,2024,244,FTF03022,Rear Dummy HUB-3022,68,6603.64,84404,2310.65,1938.0,2779.0
4.83,4,2024,244,FH302622,Front Hub 2622 MBP,125,5761.59,84404,2310.65,1938.0,2779.0
4.83,4,2024,244,FTT02722,HUB-2722,524,400.72,84404,2310.65,1938.0,2779.0
4.83,4,2024,244,F3H01322,ARB FRAME MOUNTING BKT,173,5590.02,84404,2310.65,1938.0,2779.0
4.83,4,2024,244,F2R00122,SGM BKT-122,386,5648.09,84404,2310.65,1938.0,2779.0
4.83,4,2024,244,F8D01700,SGM BKT -1700,165,4952.18,84404,2310.65,1938.0,2779.0
4.83,4,2024,244,F-8D02722,SGM -2722,50,1598.66,84404,2310.65,1938.0,2779.0
4.83,4,2024,244,F8D01622,SGM -1622,203,2762.73,84404,2310.65,1938.0,2779.0
4.83,4,2024,244,F3H01122,ARB Axle M. BKt LH,540,5399.15,84404,2310.65,1938.0,2779.0
4.83,4,2024,244,F3H01222,ARB Axle M. BKt RH,241,948.35,84404,2310.65,1938.0,2779.0
4.83,4,2024,244,B3F15503,Fly Wheel-503,358,2239.1,84404,2310.65,1938.0,2779.0
4.83,4,2024,244,B9805502,Flywheel Neptune,213,1089.91,84404,2310.65,1938.0,2779.0
4.83,4,2024,244,B2W02519,FIP Housing CB18,75,3981.99,84404,2310.65,1938.0,2779.0
4.83,4,2024,244,B2W01421,FIP Housing CB28,84,2935.22,84404,2310.65,1938.0,2779.0
4.83,4,2024,244,B2W01307,Fip Housing-1307,334,1700.05,84404,2310.65,1938.0,2779.0
4.83,4,2024,244,X1X00522,Thermostate Housing-522,599,2581.22,84404,2310.65,1938.0,2779.0
4.83,4,2024,244,X2H00622,T.G. Case,510,4394.97,84404,2310.65,1938.0,2779.0
4.83,4,2024,244,F7L09722,Rear Spring Bracket,341,4050.29,84404,2310.65,1938.0,2779.0
4.83,4,2024,244,F5F01822,AC Bracket -1822,274,5017.7,84404,2310.65,1938.0,2779.0
4.83,4,2024,244,F5F01722,AC Bracket -1722,499,1316.98,84404,2310.65,1938.0,2779.0
4.83,4,2024,244,F7Z05314,ATS BRACKET-5314,442,4791.45,84404,2310.65,1938.0,2779.0
4.83,4,2024,244,F7Z00122,ATS BRACKET-122,278,1684.48,84404,2310.65,1938.0,2779.0
4.83,4,2024,244,F7Z05414,ATS BRACKET-5414,515,1218.01,84404,2310.65,1938.0,2779.0
4.83,4,2024,244,F7Z10314,ATS BRACKET 10314,739,4850.11,84404,2310.65,1938.0,2779.0
4.83,4,2024,244,X6E03422,Nodo Bracket-3422,417,356.17,84404,2310.65,1938.0,2779.0
4.83,4,2024,244,X6E03522,Nodo Bracket-3522,92,3645.41,84404,2310.65,1938.0,2779.0
4.83,4,2024,244,X6E05222,Nodo Bracket-5222,157,4421.02,84404,2310.65,1938.0,2779.0
4.83,4,2024,244,X6E05122,Nodo Bracket-5122,288,5829.08,84404,2310.65,1938.0,2779.0
4.83,4,2024,244,330123920,Tata Cup Box,103,2836.75,84404,2310.65,1938.0,2779.0
4.83,4,2024,244,P3301201020,ACE RDE Box casting,261,1374.61,84404,2310.65,1938.0,2779.0
4.83,4,2024,244,330151420,Mega Ace,465,2148.37,84404,2310.65,1938.0,2779.0
4.83,4,2024,244,330134120,M&M 510,94,6563.8,84404,2310.65,1938.0,2779.0
4.83,4,2024,244,330134220V1,M&M 630,560,1416.54,84404,2310.65,1938.0,2779.0
4.83,4,2024,244,330931720,Cover Plate,771,5611.97,84404,2310.65,1938.0,2779.0
4.83,4,2024,244,502207C01,Side Cover C01,660,3874.24,84404,2310.65,1938.0,2779.0
4.83,4,2024,244,502207E 01,Side Cover Casting E01 (HFB 82),303,1356.74,84404,2310.65,1938.0,2779.0
4.83,4,2024,244,50170115,Valve Housing HFB 64,424,2337.58,84404,2310.65,1938.0,2779.0
4.83,4,2024,244,501707C06,Valve Housing casting,109,4330.3,84404,2310.65,1938.0,2779.0
4.83,4,2024,244,501707C03,Valve Housing casting-C03,484,5406.79,84404,2310.65,1938.0,2779.0
4.83,4,2024,244,501707E 01,Valve housing casting  E01 (HFB82),497,1416.85,84404,2310.65,1938.0,2779.0
4.83,4,2024,244,500127C06,LH Housing C06,198,2005.04,84404,2310.65,1938.0,2779.0
4.83,4,2024,244,500127C14,LH Housing C14,368,5735.08,84404,2310.65,1938.0,2779.0
4.83,4,2024,244,50012110,LH Housing 64,94,2168.71,84404,2310.65,1938.0,2779.0
4.83,4,2024,244,500127E03,LH Housing -82,305,630.72,84404,2310.65,1938.0,2779.0
4.83,4,2024,244,666,BB-106,414,889.72,84404,2310.65,1938.0,2779.0
4.83,4,2024,244,F1826722,B.D. 6722,46,1395.86,84404,2310.65,1938.0,2779.0
4.83,4,2024,244,257542303705,TATA BRAKE DRUM 3705,568,2145.39,84404,2310.65,1938.0,2779.0
4.83,4,2024,244,263242303723,TATA BRAKE DRUM 3723,141,4807.13,84404,2310.65,1938.0,2779.0
4.83,4,2024,244,F1875722,Brake Drum -5722,274,2039.55,84404,2310.65,1938.0,2779.0
4.83,4,2024,244,277642303701,TATA BRAKE DRUM 3701,298,2418.9,84404,2310.65,1938.0,2779.0
4.83,4,2024,244,5.01442E+11,Brake Drum 3702,172,5732.76,84404,2310.65,1938.0,2779.0
4.83,4,2024,244,0031002662AC,Rear Cover-6662,258,3019.41,84404,2310.65,1938.0,2779.0
4.83,4,2024,244,10006813CC,Rear Cover-6813,394,3866.52,84404,2310.65,1938.0,2779.0
4.83,4,2024,244,300053048A,Sviwel Housing LH,521,2894.98,84404,2310.65,1938.0,2779.0
4.83,4,2024,244,300053049A,Sviwel Housing RH,509,4115.96,84404,2310.65,1938.0,2779.0
4.83,4,2024,244,300130461B,Housing Input Pinion,393,3982.69,84404,2310.65,1938.0,2779.0
4.83,4,2024,244,300130468A,Cover steering cylinder mounting,549,6479.14,84404,2310.65,1938.0,2779.0
4.83,4,2024,244,300130474A,Housing hub stub axle,340,4068.28,84404,2310.65,1938.0,2779.0
4.83,4,2024,244,300145985A,Housing Axle King Shaft,219,2999.81,84404,2310.65,1938.0,2779.0
4.83,4,2024,244,10039106AB,Front Axle Housing LH-106 AB,78,1944.85,84404,2310.65,1938.0,2779.0
4.83,4,2024,244,10039104AC,Front Axle Housing RH-104 AC,340,2726.58,84404,2310.65,1938.0,2779.0
4.83,4,2024,244,10039098AB,"Front Axle Housing RH  (10039098AB)
",156,3500.95,84404,2310.65,1938.0,2779.0
4.83,4,2024,244,300422630A,Housing Front Axle Cover LH-630,665,6371.63,84404,2310.65,1938.0,2779.0
4.83,4,2024,244,300422616A,Housing Front Axle Cover RH-640,521,3958.45,84404,2310.65,1938.0,2779.0
4.83,4,2024,244,300137705B,Housing Front Axle Cover LH-705,599,3982.79,84404,2310.65,1938.0,2779.0
4.83,4,2024,244,300130478B,Housing Front Axle Cover RH-478,553,5584.21,84404,2310.65,1938.0,2779.0
4.83,4,2024,244,10051257CB,Front Axle Housing,223,3871.78,84404,2310.65,1938.0,2779.0
4.83,4,2024,244,1A8252-42110,Hydarulic Housing,151,515.53,84404,2310.65,1938.0,2779.0
4.83,4,2024,244,10071462AG,Integral Front Axle Bkt(Casting),268,5605.05,84404,2310.65,1938.0,2779.0
4.83,4,2024,244,5A8252-24701,COVER FRONT,183,3236.26,84404,2310.65,1938.0,2779.0
4.83,4,2024,244,5A8252-24240,COVER REAR,59,1438.59,84404,2310.65,1938.0,2779.0
4.83,4,2024,244,1A8252-43231-1,HEAD CYLINDER,366,3899.23,84404,2310.65,1938.0,2779.0
4.83,4,2024,244,1A8550-43210-1,HEAD CYLINDER-210,600,4551.39,84404,2310.65,1938.0,2779.0
4.83,4,2024,244,1A8252-47710,HINGE SUPPORT-8252,562,3447.7,84404,2310.65,1938.0,2779.0
4.83,4,2024,244,101281426000,Brake Drum -6000,621,4612.15,84404,2310.65,1938.0,2779.0
4.83,4,2024,244,101281426100,Brake Drum -6100,204,1524.0,84404,2310.65,1938.0,2779.0
4.83,4,2024,244,1SK-45870,HUB Tunring,361,4578.87,84404,2310.65,1938.0,2779.0
4.83,4,2024,244,(SE01B00G00037),Front Wheel hub Star Glow,267,465.75,84404,2310.65,1938.0,2779.0
4.83,4,2024,244,4256730,HUB-118,336,1494.66,84404,2310.65,1938.0,2779.0
4.83,4,2024,244,4252073,HUB-316,372,4187.62,84404,2310.65,1938.0,2779.0
4.83,4,2024,244,4252752,HUB-454,442,4967.91,84404,2310.65,1938.0,2779.0
4.83,4,2024,244,4255058,HUB-770,145,1506.09,84404,2310.65,1938.0,2779.0
4.83,4,2024,244,10055248BB,ASSY FRONT AXLE HOUSING PADDY SPECIAL,416,5188.31,84404,2310.65,1938.0,2779.0
4.83,4,2024,244,1A8252-13760-1,"GEARBOX, FRONT L ECN",181,1274.63,84404,2310.65,1938.0,2779.0
4.83,4,2024,244,1A8252-13770-1,"GEARBOX, FRONT R ECN",231,1532.32,84404,2310.65,1938.0,2779.0
4.83,4,2024,244,300167935A,Center Beam Housing -584/935,241,1651.47,84404,2310.65,1938.0,2779.0
4.83,4,2024,244,XBY00222,Bracket Engine,68,1979.29,84404,2310.65,1938.0,2779.0
4.83,4,2024,244,300137702C,CENTER BEAM HSG - Casting,458,4619.11,84404,2310.65,1938.0,2779.0
4.83,4,2024,244,M31149S002,Fron Wheel Hub Champ,339,3745.06,84404,2310.65,1938.0,2779.0
4.83,4,2024,244,X1821622,Housing Oil Cooler,405,2307.76,84404,2310.65,1938.0,2779.0
4.83,4,2024,244,B3F01301,Flywheel Boss,196,168.87,84404,2310.65,1938.0,2779.0
4.83,4,2024,244,F4W03322,FSFB Bracket - 3322,656,4386.69,84404,2310.65,1938.0,2779.0
4.83,4,2024,244,F4W03222,FSFB Bracket - 3222,302,5624.09,84404,2310.65,1938.0,2779.0
4.83,4,2024,244,X6E04822,NODO BRACKET -ECO-4822,319,4112.87,84404,2310.65,1938.0,2779.0
4.83,4,2024,244,F6A07422,Spring bracket-7422,405,6264.38,84404,2310.65,1938.0,2779.0
4.83,4,2024,244,7125600,Wheel - Drive,130,342.62,84404,2310.65,1938.0,2779.0
4.83,4,2024,244,8829617,Dual adapter hub,210,2287.2,84404,2310.65,1938.0,2779.0
4.83,4,2024,244,29324690,Disc Actuating,101,6059.24,84404,2310.65,1938.0,2779.0
4.83,4,2024,244,IC0305854,EICHER BRAKE DRUM,139,4166.06,84404,2310.65,1938.0,2779.0
4.83,4,2024,244,277642303714,Brake Drum 3714,148,2333.63,84404,2310.65,1938.0,2779.0
4.83,4,2024,244,277642303707,Brake Drum 3707,246,2478.75,84404,2310.65,1938.0,2779.0
4.83,4,2024,244,66666,Trunnion Braket,173,2519.39,84404,2310.65,1938.0,2779.0
4.83,4,2024,244,1528137,Chart Casting Wheel -8137,132,2243.27,84404,2310.65,1938.0,2779.0
4.83,4,2024,244,1528138,Chart Casting Wheel -8138,214,6047.08,84404,2310.65,1938.0,2779.0
4.83,4,2024,244,516266681,Chart Casting Wheel -6681,63,4145.63,84404,2310.65,1938.0,2779.0
4.83,4,2024,244,8504786,Casting drive wheel,68,5224.46,84404,2310.65,1938.0,2779.0
4.83,4,2024,244,1524926,Hub Casting ,227,5890.67,84404,2310.65,1938.0,2779.0
4.83,4,2024,244,8827231,Drive wheel -casting,627,448.62,84404,2310.65,1938.0,2779.0
4.83,4,2024,244,006050988V01,Fly Wheel 67 HP,599,5026.75,84404,2310.65,1938.0,2779.0
4.83,4,2024,244,907125600,Wheel - Drive,176,3882.13,84404,2310.65,1938.0,2779.0
4.83,4,2024,244,60000-01/018,"Brake Drum , 16.5X7, G3000b",315,1860.54,84404,2310.65,1938.0,2779.0
4.83,4,2024,244,X1505222,Pulley-5222,345,1718.88,84404,2310.65,1938.0,2779.0
4.83,4,2024,244,X1505122,Pulley-5122,201,5951.12,84404,2310.65,1938.0,2779.0
4.83,4,2024,244,006525415B01,Axle Carr LH,238,4615.32,84404,2310.65,1938.0,2779.0
4.83,4,2024,244,006525417B01,Axle Carr RH,267,192.52,84404,2310.65,1938.0,2779.0
4.83,4,2024,244,B3F16003,Fly Wheel -16003,344,6234.68,84404,2310.65,1938.0,2779.0
4.83,4,2024,244,5739980670,HYVA Bracket 670,411,4578.53,84404,2310.65,1938.0,2779.0
4.83,4,2024,244,3318C00701,Flywheel-701,201,3679.66,84404,2310.65,1938.0,2779.0
4.83,4,2024,244,H01XX417961701,Drive wheel,485,2211.23,84404,2310.65,1938.0,2779.0
4.83,4,2024,244,X6E04722,NODO BRACKET-ECO-4722,571,248.57,84404,2310.65,1938.0,2779.0
4.83,4,2024,244,FTF03022,Rear Dummy HUB-3222,433,3539.52,84404,2310.65,1938.0,2779.0
4.83,4,2024,244,F5N04822,Bracket -Engine Mounting-4822,455,2647.38,84404,2310.65,1938.0,2779.0
4.83,4,2024,244,A 400 322 05 01,Spring bracket -501,502,1442.37,84404,2310.65,1938.0,2779.0
4.83,4,2024,244,A 400 322 00 01,Spring bracket -0001,446,5224.75,84404,2310.65,1938.0,2779.0
4.83,4,2024,244,A 400 322 00 06,Spring bracket -0006,422,1996.66,84404,2310.65,1938.0,2779.0
4.83,4,2024,244,A4008911020,Bracket Bearing 1020,213,3603.66,84404,2310.65,1938.0,2779.0
4.83,4,2024,244,A4003220101,Spring bracket -0101,132,4551.54,84404,2310.65,1938.0,2779.0
4.83,4,2024,244,A400 891 09 20,Bracket Bearing 920,280,5220.64,84404,2310.65,1938.0,2779.0
4.75,5,2024,190,0503BA0290N-RK,ALFA HUB,141,3291.39,91757,2491.0,2156.35,3358.55
4.75,5,2024,190,0503BA0290N,Front Wheel Hub,646,5576.95,91757,2491.0,2156.35,3358.55
4.75,5,2024,190,0502BA1050N,Alfa Rear Wheel Hub LH,241,1915.36,91757,2491.0,2156.35,3358.55
4.75,5,2024,190,0502BA1060N,Alfa Rear Wheel Hub RH,227,6614.34,91757,2491.0,2156.35,3358.55
4.75,5,2024,190,0602AAB00260N,Brake Drum ALFA,222,4321.82,91757,2491.0,2156.35,3358.55
4.75,5,2024,190,0601AMJ00030N,Brake Drum -TREO,232,751.5,91757,2491.0,2156.35,3358.55
4.75,5,2024,190,0601AAA00320N,B.D. E-Riksha,441,5605.96,91757,2491.0,2156.35,3358.55
4.75,5,2024,190,0601AED00170N,Brake Drum E-Rikshaw,488,1666.85,91757,2491.0,2156.35,3358.55
4.75,5,2024,190,0801AAA00960N,Clutch Housing LCC,100,744.71,91757,2491.0,2156.35,3358.55
4.75,5,2024,190,006017472B92,Fly Wheel 3DI,108,6787.26,91757,2491.0,2156.35,3358.55
4.75,5,2024,190,006029533V91,Fly Wheel 3DI E1H1,696,5059.48,91757,2491.0,2156.35,3358.55
4.75,5,2024,190,006028861V92,475/575 4DI-NCRPTO,92,2226.65,91757,2491.0,2156.35,3358.55
4.75,5,2024,190,006028860V91,475/575 4DI-CRPTO,452,3979.31,91757,2491.0,2156.35,3358.55
4.75,5,2024,190,006022009B91,Fly Wheel Swraj,603,1292.69,91757,2491.0,2156.35,3358.55
4.75,5,2024,190,007903649B1,HUB(CRE),741,947.5,91757,2491.0,2156.35,3358.55
4.75,5,2024,190,4D00322,BOSS BRAKCET,88,338.42,91757,2491.0,2156.35,3358.55
4.75,5,2024,190,005551418R8,F.A.S. (BP),216,999.0,91757,2491.0,2156.35,3358.55
4.75,5,2024,190,F3S00100,Brake Drum 100,255,749.65,91757,2491.0,2156.35,3358.55
4.75,5,2024,190,F8T00122,Brake Drum 122,269,3954.9,91757,2491.0,2156.35,3358.55
4.75,5,2024,190,F3S00222,Brake Drum 222,419,270.03,91757,2491.0,2156.35,3358.55
4.75,5,2024,190,F3S00422,Brake Drum 422,120,6076.68,91757,2491.0,2156.35,3358.55
4.75,5,2024,190,F8T01222,Brake Drum 1222,159,1474.36,91757,2491.0,2156.35,3358.55
4.75,5,2024,190,F8T02022,Brake Drum 2022,385,4572.77,91757,2491.0,2156.35,3358.55
4.75,5,2024,190,F1860822,BD (B) 1860822 -EDM,467,2474.33,91757,2491.0,2156.35,3358.55
4.75,5,2024,190,F1869022,BD F-1869022-EDM,139,5399.9,91757,2491.0,2156.35,3358.55
4.75,5,2024,190,F8T01922,Brake Drum 1922,674,3603.91,91757,2491.0,2156.35,3358.55
4.75,5,2024,190,F1879622,Brake Drum 9622,91,2544.94,91757,2491.0,2156.35,3358.55
4.75,5,2024,190,F1879722,Brake Drum 9722,407,6061.72,91757,2491.0,2156.35,3358.55
4.75,5,2024,190,F1869122,Brake Drum 9122,157,4426.72,91757,2491.0,2156.35,3358.55
4.75,5,2024,190,F3S00622,Brake Drum 622,408,455.24,91757,2491.0,2156.35,3358.55
4.75,5,2024,190,F5Z00120,Distence Pic Old 120,424,6235.84,91757,2491.0,2156.35,3358.55
4.75,5,2024,190,F5Z00112,Distence Pic Big 112,85,6413.55,91757,2491.0,2156.35,3358.55
4.75,5,2024,190,F1880122,Rear Hub 122,429,2127.17,91757,2491.0,2156.35,3358.55
4.75,5,2024,190,F1888822,Dummy Hub 822,332,3693.3,91757,2491.0,2156.35,3358.55
4.75,5,2024,190,F8S00622,Rear Hub-622,112,835.29,91757,2491.0,2156.35,3358.55
4.75,5,2024,190,F1880222,Rear HUB-222,145,2011.57,91757,2491.0,2156.35,3358.55
4.75,5,2024,190,F8S01022,UB Hub 1022,123,1531.39,91757,2491.0,2156.35,3358.55
4.75,5,2024,190,FTF01222,UB Hub 1222,214,5110.38,91757,2491.0,2156.35,3358.55
4.75,5,2024,190,F1884622,Front Hub -622,81,5209.88,91757,2491.0,2156.35,3358.55
4.75,5,2024,190,F8S00922,UB Hub 922,502,2993.37,91757,2491.0,2156.35,3358.55
4.75,5,2024,190,F8S01322,Front HUB-1322,462,1552.95,91757,2491.0,2156.35,3358.55
4.75,5,2024,190,FTF01122,Hub 1122 MBP,388,2340.21,91757,2491.0,2156.35,3358.55
4.75,5,2024,190,FTF01022,Hub 1022 MBP,353,677.88,91757,2491.0,2156.35,3358.55
4.75,5,2024,190,FTF03022,Rear Dummy HUB-3022,89,6944.58,91757,2491.0,2156.35,3358.55
4.75,5,2024,190,FH302622,Front Hub 2622 MBP,132,6863.01,91757,2491.0,2156.35,3358.55
4.75,5,2024,190,FTT02722,HUB-2722,611,377.43,91757,2491.0,2156.35,3358.55
4.75,5,2024,190,F3H01322,ARB FRAME MOUNTING BKT,211,6187.34,91757,2491.0,2156.35,3358.55
4.75,5,2024,190,F2R00122,SGM BKT-122,397,6257.57,91757,2491.0,2156.35,3358.55
4.75,5,2024,190,F8D01700,SGM BKT -1700,180,5068.0,91757,2491.0,2156.35,3358.55
4.75,5,2024,190,F-8D02722,SGM -2722,86,1722.53,91757,2491.0,2156.35,3358.55
4.75,5,2024,190,F8D01622,SGM -1622,200,3160.06,91757,2491.0,2156.35,3358.55
4.75,5,2024,190,F3H01122,ARB Axle M. BKt LH,517,5471.55,91757,2491.0,2156.35,3358.55
4.75,5,2024,190,F3H01222,ARB Axle M. BKt RH,156,931.3,91757,2491.0,2156.35,3358.55
4.75,5,2024,190,B3F15503,Fly Wheel-503,277,2333.71,91757,2491.0,2156.35,3358.55
4.75,5,2024,190,B9805502,Flywheel Neptune,229,1208.76,91757,2491.0,2156.35,3358.55
4.75,5,2024,190,B2W02519,FIP Housing CB18,120,4621.54,91757,2491.0,2156.35,3358.55
4.75,5,2024,190,B2W01421,FIP Housing CB28,72,3328.26,91757,2491.0,2156.35,3358.55
4.75,5,2024,190,B2W01307,Fip Housing-1307,356,1670.84,91757,2491.0,2156.35,3358.55
4.75,5,2024,190,X1X00522,Thermostate Housing-522,655,3058.91,91757,2491.0,2156.35,3358.55
4.75,5,2024,190,X2H00622,T.G. Case,698,4547.79,91757,2491.0,2156.35,3358.55
4.75,5,2024,190,F7L09722,Rear Spring Bracket,240,5027.0,91757,2491.0,2156.35,3358.55
4.75,5,2024,190,F5F01822,AC Bracket -1822,182,5763.91,91757,2491.0,2156.35,3358.55
4.75,5,2024,190,F5F01722,AC Bracket -1722,270,1444.17,91757,2491.0,2156.35,3358.55
4.75,5,2024,190,F7Z05314,ATS BRACKET-5314,350,4865.3,91757,2491.0,2156.35,3358.55
4.75,5,2024,190,F7Z00122,ATS BRACKET-122,240,1977.29,91757,2491.0,2156.35,3358.55
4.75,5,2024,190,F7Z05414,ATS BRACKET-5414,547,1491.85,91757,2491.0,2156.35,3358.55
4.75,5,2024,190,F7Z10314,ATS BRACKET 10314,716,5288.06,91757,2491.0,2156.35,3358.55
4.75,5,2024,190,X6E03422,Nodo Bracket-3422,716,404.06,91757,2491.0,2156.35,3358.55
4.75,5,2024,190,X6E03522,Nodo Bracket-3522,120,3863.26,91757,2491.0,2156.35,3358.55
4.75,5,2024,190,X6E05222,Nodo Bracket-5222,207,4169.57,91757,2491.0,2156.35,3358.55
4.75,5,2024,190,X6E05122,Nodo Bracket-5122,282,5595.15,91757,2491.0,2156.35,3358.55
4.75,5,2024,190,330123920,Tata Cup Box,42,2683.56,91757,2491.0,2156.35,3358.55
4.75,5,2024,190,P3301201020,ACE RDE Box casting,393,1565.35,91757,2491.0,2156.35,3358.55
4.75,5,2024,190,330151420,Mega Ace,466,2048.84,91757,2491.0,2156.35,3358.55
4.75,5,2024,190,330134120,M&M 510,88,6375.85,91757,2491.0,2156.35,3358.55
4.75,5,2024,190,330134220V1,M&M 630,445,1535.4,91757,2491.0,2156.35,3358.55
4.75,5,2024,190,330931720,Cover Plate,725,7268.93,91757,2491.0,2156.35,3358.55
4.75,5,2024,190,502207C01,Side Cover C01,492,3968.73,91757,2491.0,2156.35,3358.55
4.75,5,2024,190,502207E 01,Side Cover Casting E01 (HFB 82),301,1323.69,91757,2491.0,2156.35,3358.55
4.75,5,2024,190,50170115,Valve Housing HFB 64,307,2773.18,91757,2491.0,2156.35,3358.55
4.75,5,2024,190,501707C06,Valve Housing casting,193,4547.34,91757,2491.0,2156.35,3358.55
4.75,5,2024,190,501707C03,Valve Housing casting-C03,462,5995.32,91757,2491.0,2156.35,3358.55
4.75,5,2024,190,501707E 01,Valve housing casting  E01 (HFB82),417,1326.3,91757,2491.0,2156.35,3358.55
4.75,5,2024,190,500127C06,LH Housing C06,332,2458.55,91757,2491.0,2156.35,3358.55
4.75,5,2024,190,500127C14,LH Housing C14,575,6384.81,91757,2491.0,2156.35,3358.55
4.75,5,2024,190,50012110,LH Housing 64,87,2125.93,91757,2491.0,2156.35,3358.55
4.75,5,2024,190,500127E03,LH Housing -82,399,749.98,91757,2491.0,2156.35,3358.55
4.75,5,2024,190,666,BB-106,308,953.21,91757,2491.0,2156.35,3358.55
4.75,5,2024,190,F1826722,B.D. 6722,43,1485.08,91757,2491.0,2156.35,3358.55
4.75,5,2024,190,257542303705,TATA BRAKE DRUM 3705,567,2331.78,91757,2491.0,2156.35,3358.55
4.75,5,2024,190,263242303723,TATA BRAKE DRUM 3723,107,5656.76,91757,2491.0,2156.35,3358.55
4.75,5,2024,190,F1875722,Brake Drum -5722,233,2294.85,91757,2491.0,2156.35,3358.55
4.75,5,2024,190,277642303701,TATA BRAKE DRUM 3701,290,2556.95,91757,2491.0,2156.35,3358.55
4.75,5,2024,190,5.01442E+11,Brake Drum 3702,132,6825.95,91757,2491.0,2156.35,3358.55
4.75,5,2024,190,0031002662AC,Rear Cover-6662,214,3529.62,91757,2491.0,2156.35,3358.55
4.75,5,2024,190,10006813CC,Rear Cover-6813,527,4265.96,91757,2491.0,2156.35,3358.55
4.75,5,2024,190,300053048A,Sviwel Housing LH,378,3133.84,91757,2491.0,2156.35,3358.55
4.75,5,2024,190,300053049A,Sviwel Housing RH,423,4478.45,91757,2491.0,2156.35,3358.55
4.75,5,2024,190,300130461B,Housing Input Pinion,520,4583.68,91757,2491.0,2156.35,3358.55
4.75,5,2024,190,300130468A,Cover steering cylinder mounting,396,6003.82,91757,2491.0,2156.35,3358.55
4.75,5,2024,190,300130474A,Housing hub stub axle,228,3745.93,91757,2491.0,2156.35,3358.55
4.75,5,2024,190,300145985A,Housing Axle King Shaft,295,3399.15,91757,2491.0,2156.35,3358.55
4.75,5,2024,190,10039106AB,Front Axle Housing LH-106 AB,123,2354.4,91757,2491.0,2156.35,3358.55
4.75,5,2024,190,10039104AC,Front Axle Housing RH-104 AC,320,3237.41,91757,2491.0,2156.35,3358.55
4.75,5,2024,190,10039098AB,"Front Axle Housing RH  (10039098AB)
",142,3738.55,91757,2491.0,2156.35,3358.55
4.75,5,2024,190,300422630A,Housing Front Axle Cover LH-630,419,6689.06,91757,2491.0,2156.35,3358.55
4.75,5,2024,190,300422616A,Housing Front Axle Cover RH-640,441,4042.04,91757,2491.0,2156.35,3358.55
