PartNo,Description,Year,Month,Quantity,Sales Price
60000-01/018,"Brake Drum , 16.5X7, G3000b",2022,12,259,723.29
60000-01/018,"Brake Drum , 16.5X7, G3000b",2023,1,162,845.86
60000-01/018,"Brake Drum , 16.5X7, G3000b",2023,2,293,749.81
60000-01/018,"Brake Drum , 16.5X7, G3000b",2023,3,299,886.97
60000-01/018,"Brake Drum , 16.5X7, G3000b",2023,4,440,913.74
60000-01/018,"Brake Drum , 16.5X7, G3000b",2023,5,226,864.89
60000-01/018,"Brake Drum , 16.5X7, G3000b",2023,6,380,918.68
60000-01/018,"Brake Drum , 16.5X7, G3000b",2023,7,180,949.95
60000-01/018,"Brake Drum , 16.5X7, G3000b",2023,8,298,1104.26
60000-01/018,"Brake Drum , 16.5X7, G3000b",2023,9,283,1245.75
60000-01/018,"Brake Drum , 16.5X7, G3000b",2023,10,231,1240.24
60000-01/018,"Brake Drum , 16.5X7, G3000b",2023,11,273,1304.52
60000-01/018,"Brake Drum , 16.5X7, G3000b",2023,12,335,1278.76
60000-01/018,"Brake Drum , 16.5X7, G3000b",2024,1,359,1501.83
60000-01/018,"Brake Drum , 16.5X7, G3000b",2024,2,243,1434.12
60000-01/018,"Brake Drum , 16.5X7, G3000b",2024,3,434,1612.32
60000-01/018,"Brake Drum , 16.5X7, G3000b",2024,4,315,1860.54
60000-01/018,"Brake Drum , 16.5X7, G3000b",2024,5,378,1967.84
60000-01/018,"Brake Drum , 16.5X7, G3000b",2024,6,308,2327.19
60000-01/018,"Brake Drum , 16.5X7, G3000b",2024,7,450,2269.27
60000-01/018,"Brake Drum , 16.5X7, G3000b",2024,8,323,2300.6
60000-01/018,"Brake Drum , 16.5X7, G3000b",2024,9,253,2888.29
60000-01/018,"Brake Drum , 16.5X7, G3000b",2024,10,294,2688.75
60000-01/018,"Brake Drum , 16.5X7, G3000b",2024,11,341,3017.4
60000-01/018,"Brake Drum , 16.5X7, G3000b",2024,12,401,3559.08
X1505222,Pulley-5222,2020,1,159,1296.8
X1505222,Pulley-5222,2020,2,164,1127.33
X1505222,Pulley-5222,2020,3,174,1047.58
X1505222,Pulley-5222,2020,4,184,1154.84
X1505222,Pulley-5222,2020,5,155,1123.15
X1505222,Pulley-5222,2020,6,229,1088.88
X1505222,Pulley-5222,2020,7,156,944.77
X1505222,Pulley-5222,2020,8,180,854.91
X1505222,Pulley-5222,2020,9,169,792.99
X1505222,Pulley-5222,2020,10,165,891.29
X1505222,Pulley-5222,2020,11,154,727.69
X1505222,Pulley-5222,2020,12,200,743.07
X1505222,Pulley-5222,2021,1,142,702.36
X1505222,Pulley-5222,2021,2,168,723.59
X1505222,Pulley-5222,2021,3,144,649.13
X1505222,Pulley-5222,2021,4,189,650.3
X1505222,Pulley-5222,2021,5,136,593.62
X1505222,Pulley-5222,2021,6,272,586.02
X1505222,Pulley-5222,2021,7,167,509.91
X1505222,Pulley-5222,2021,8,207,518.21
X1505222,Pulley-5222,2021,9,252,467.1
X1505222,Pulley-5222,2021,10,165,418.06
X1505222,Pulley-5222,2021,11,172,419.98
X1505222,Pulley-5222,2021,12,248,379.07
X1505222,Pulley-5222,2022,1,265,439.06
X1505222,Pulley-5222,2022,2,249,438.08
X1505222,Pulley-5222,2022,3,229,442.65
X1505222,Pulley-5222,2022,4,233,525.53
X1505222,Pulley-5222,2022,5,355,536.91
X1505222,Pulley-5222,2022,6,212,516.11
X1505222,Pulley-5222,2022,7,214,538.98
X1505222,Pulley-5222,2022,8,254,622.29
X1505222,Pulley-5222,2022,9,234,577.57
X1505222,Pulley-5222,2022,10,319,662.36
X1505222,Pulley-5222,2022,11,174,679.15
X1505222,Pulley-5222,2022,12,246,754.51
X1505222,Pulley-5222,2023,1,296,710.15
X1505222,Pulley-5222,2023,2,215,737.06
X1505222,Pulley-5222,2023,3,184,747.12
X1505222,Pulley-5222,2023,4,277,838.83
X1505222,Pulley-5222,2023,5,235,821.77
X1505222,Pulley-5222,2023,6,206,960.32
X1505222,Pulley-5222,2023,7,229,1059.06
X1505222,Pulley-5222,2023,8,214,1098.87
X1505222,Pulley-5222,2023,9,273,1084.56
X1505222,Pulley-5222,2023,10,288,1045.55
X1505222,Pulley-5222,2023,11,240,1282.94
X1505222,Pulley-5222,2023,12,170,1289.89
X1505222,Pulley-5222,2024,1,310,1375.49
X1505222,Pulley-5222,2024,2,382,1344.94
X1505222,Pulley-5222,2024,3,183,1691.13
X1505222,Pulley-5222,2024,4,345,1718.88
X1505222,Pulley-5222,2024,5,225,1789.62
X1505222,Pulley-5222,2024,6,379,2203.98
X1505222,Pulley-5222,2024,7,339,2114.02
X1505222,Pulley-5222,2024,8,226,2577.78
X1505222,Pulley-5222,2024,9,288,2756.68
X1505222,Pulley-5222,2024,10,313,2749.42
X1505222,Pulley-5222,2024,11,269,2883.18
X1505222,Pulley-5222,2024,12,261,3082.33
X1505122,Pulley-5122,2020,1,141,4777.05
X1505122,Pulley-5122,2020,2,139,4544.03
X1505122,Pulley-5122,2020,3,90,3661.05
X1505122,Pulley-5122,2020,4,127,4024.4
X1505122,Pulley-5122,2020,5,73,3804.63
X1505122,Pulley-5122,2020,6,142,3710.84
X1505122,Pulley-5122,2020,7,88,3022.35
X1505122,Pulley-5122,2020,8,117,3002.51
X1505122,Pulley-5122,2020,9,139,2713.6
X1505122,Pulley-5122,2020,10,114,2752.75
X1505122,Pulley-5122,2020,11,167,2469.66
X1505122,Pulley-5122,2020,12,111,2772.93
X1505122,Pulley-5122,2021,1,147,2259.24
X1505122,Pulley-5122,2021,2,123,2497.96
X1505122,Pulley-5122,2021,3,128,2295.5
X1505122,Pulley-5122,2021,4,152,2223.13
X1505122,Pulley-5122,2021,5,135,2043.25
X1505122,Pulley-5122,2021,6,144,1933.45
X1505122,Pulley-5122,2021,7,182,1624.52
X1505122,Pulley-5122,2021,8,93,1788.87
X1505122,Pulley-5122,2021,9,118,1663.64
X1505122,Pulley-5122,2021,10,81,1478.91
X1505122,Pulley-5122,2021,11,80,1542.75
X1505122,Pulley-5122,2021,12,105,1360.82
X1505122,Pulley-5122,2022,1,232,1543.58
X1505122,Pulley-5122,2022,2,200,1649.51
X1505122,Pulley-5122,2022,3,138,1657.02
X1505122,Pulley-5122,2022,4,177,1512.01
X1505122,Pulley-5122,2022,5,225,1799.71
X1505122,Pulley-5122,2022,6,162,1709.82
X1505122,Pulley-5122,2022,7,180,1842.98
X1505122,Pulley-5122,2022,8,119,1951.75
X1505122,Pulley-5122,2022,9,199,2131.53
X1505122,Pulley-5122,2022,10,161,2188.05
X1505122,Pulley-5122,2022,11,189,2514.69
X1505122,Pulley-5122,2022,12,167,2620.05
X1505122,Pulley-5122,2023,1,262,2715.59
X1505122,Pulley-5122,2023,2,132,2845.85
X1505122,Pulley-5122,2023,3,126,2688.45
X1505122,Pulley-5122,2023,4,169,3276.24
X1505122,Pulley-5122,2023,5,168,3467.69
X1505122,Pulley-5122,2023,6,142,3279.71
X1505122,Pulley-5122,2023,7,174,3823.62
X1505122,Pulley-5122,2023,8,210,3328.24
X1505122,Pulley-5122,2023,9,184,4155.83
X1505122,Pulley-5122,2023,10,186,3893.82
X1505122,Pulley-5122,2023,11,131,4150.9
X1505122,Pulley-5122,2023,12,214,4437.74
X1505122,Pulley-5122,2024,1,255,5217.94
X1505122,Pulley-5122,2024,2,253,4691.17
X1505122,Pulley-5122,2024,3,235,5121.77
X1505122,Pulley-5122,2024,4,201,5951.12
X1505122,Pulley-5122,2024,5,209,6816.67
X1505122,Pulley-5122,2024,6,125,7464.33
X1505122,Pulley-5122,2024,7,272,8159.67
X1505122,Pulley-5122,2024,8,239,8955.12
X1505122,Pulley-5122,2024,9,229,8248.17
X1505122,Pulley-5122,2024,10,153,9318.57
X1505122,Pulley-5122,2024,11,138,11053.44
X1505122,Pulley-5122,2024,12,204,10145.42
006525415B01,Axle Carr LH,2020,1,113,3460.94
006525415B01,Axle Carr LH,2020,2,188,3381.51
006525415B01,Axle Carr LH,2020,3,159,2982.52
006525415B01,Axle Carr LH,2020,4,153,2833.72
006525415B01,Axle Carr LH,2020,5,132,2872.02
006525415B01,Axle Carr LH,2020,6,147,2361.65
006525415B01,Axle Carr LH,2020,7,141,2178.06
006525415B01,Axle Carr LH,2020,8,195,2085.52
006525415B01,Axle Carr LH,2020,9,127,2043.85
006525415B01,Axle Carr LH,2020,10,174,2036.91
006525415B01,Axle Carr LH,2020,11,195,1841.14
006525415B01,Axle Carr LH,2020,12,190,1915.56
006525415B01,Axle Carr LH,2021,1,149,1766.97
006525415B01,Axle Carr LH,2021,2,127,1783.42
006525415B01,Axle Carr LH,2021,3,205,1440.63
006525415B01,Axle Carr LH,2021,4,168,1615.92
006525415B01,Axle Carr LH,2021,5,90,1376.24
006525415B01,Axle Carr LH,2021,6,140,1479.05
006525415B01,Axle Carr LH,2021,7,173,1315.19
006525415B01,Axle Carr LH,2021,8,140,1135.2
006525415B01,Axle Carr LH,2021,9,139,1222.97
006525415B01,Axle Carr LH,2021,10,171,1064.0
006525415B01,Axle Carr LH,2021,11,142,1153.23
006525415B01,Axle Carr LH,2021,12,141,911.83
006525415B01,Axle Carr LH,2022,1,202,1048.93
006525415B01,Axle Carr LH,2022,2,189,1048.54
006525415B01,Axle Carr LH,2022,3,165,1122.52
006525415B01,Axle Carr LH,2022,4,285,1179.4
006525415B01,Axle Carr LH,2022,5,139,1357.72
006525415B01,Axle Carr LH,2022,6,245,1447.45
006525415B01,Axle Carr LH,2022,7,171,1362.93
006525415B01,Axle Carr LH,2022,8,226,1353.72
006525415B01,Axle Carr LH,2022,9,212,1664.86
006525415B01,Axle Carr LH,2022,10,308,1501.75
006525415B01,Axle Carr LH,2022,11,212,1748.86
006525415B01,Axle Carr LH,2022,12,209,1930.31
006525415B01,Axle Carr LH,2023,1,225,1920.95
006525415B01,Axle Carr LH,2023,2,215,2132.79
006525415B01,Axle Carr LH,2023,3,129,2001.95
006525415B01,Axle Carr LH,2023,4,187,2287.0
006525415B01,Axle Carr LH,2023,5,221,2287.87
006525415B01,Axle Carr LH,2023,6,295,2577.76
006525415B01,Axle Carr LH,2023,7,284,2664.01
006525415B01,Axle Carr LH,2023,8,229,2857.28
006525415B01,Axle Carr LH,2023,9,178,2545.5
006525415B01,Axle Carr LH,2023,10,269,2746.18
006525415B01,Axle Carr LH,2023,11,243,2863.69
006525415B01,Axle Carr LH,2023,12,173,3144.11
006525415B01,Axle Carr LH,2024,1,196,3594.38
006525415B01,Axle Carr LH,2024,2,283,3984.16
006525415B01,Axle Carr LH,2024,3,289,4053.42
006525415B01,Axle Carr LH,2024,4,238,4615.32
006525415B01,Axle Carr LH,2024,5,384,5112.54
006525415B01,Axle Carr LH,2024,6,278,5090.48
006525415B01,Axle Carr LH,2024,7,358,5755.2
006525415B01,Axle Carr LH,2024,8,321,5850.33
006525415B01,Axle Carr LH,2024,9,321,6593.35
006525415B01,Axle Carr LH,2024,10,204,6485.73
006525415B01,Axle Carr LH,2024,11,308,6868.68
006525415B01,Axle Carr LH,2024,12,312,8230.97
006525417B01,Axle Carr RH,2020,1,165,128.56
006525417B01,Axle Carr RH,2020,2,196,128.08
006525417B01,Axle Carr RH,2020,3,183,116.49
006525417B01,Axle Carr RH,2020,4,178,115.28
006525417B01,Axle Carr RH,2020,5,144,119.33
006525417B01,Axle Carr RH,2020,6,140,98.31
006525417B01,Axle Carr RH,2020,7,127,108.05
006525417B01,Axle Carr RH,2020,8,184,99.76
006525417B01,Axle Carr RH,2020,9,219,84.14
006525417B01,Axle Carr RH,2020,10,183,83.73
006525417B01,Axle Carr RH,2020,11,156,83.61
006525417B01,Axle Carr RH,2020,12,156,76.04
006525417B01,Axle Carr RH,2021,1,130,67.13
006525417B01,Axle Carr RH,2021,2,144,68.91
006525417B01,Axle Carr RH,2021,3,160,69.06
006525417B01,Axle Carr RH,2021,4,141,68.01
006525417B01,Axle Carr RH,2021,5,144,58.11
006525417B01,Axle Carr RH,2021,6,111,52.35
006525417B01,Axle Carr RH,2021,7,166,56.35
006525417B01,Axle Carr RH,2021,8,195,48.31
006525417B01,Axle Carr RH,2021,9,192,44.21
006525417B01,Axle Carr RH,2021,10,123,44.71
006525417B01,Axle Carr RH,2021,11,119,41.03
006525417B01,Axle Carr RH,2021,12,149,45.73
006525417B01,Axle Carr RH,2022,1,147,44.52
006525417B01,Axle Carr RH,2022,2,237,41.93
006525417B01,Axle Carr RH,2022,3,296,48.91
006525417B01,Axle Carr RH,2022,4,167,50.57
006525417B01,Axle Carr RH,2022,5,209,53.61
006525417B01,Axle Carr RH,2022,6,268,60.67
006525417B01,Axle Carr RH,2022,7,169,58.19
006525417B01,Axle Carr RH,2022,8,243,59.67
006525417B01,Axle Carr RH,2022,9,199,60.02
006525417B01,Axle Carr RH,2022,10,231,74.28
006525417B01,Axle Carr RH,2022,11,264,66.43
006525417B01,Axle Carr RH,2022,12,198,69.66
006525417B01,Axle Carr RH,2023,1,243,72.06
006525417B01,Axle Carr RH,2023,2,173,82.85
006525417B01,Axle Carr RH,2023,3,234,89.58
006525417B01,Axle Carr RH,2023,4,285,88.19
006525417B01,Axle Carr RH,2023,5,207,97.82
006525417B01,Axle Carr RH,2023,6,285,95.43
006525417B01,Axle Carr RH,2023,7,223,110.51
006525417B01,Axle Carr RH,2023,8,227,107.15
006525417B01,Axle Carr RH,2023,9,198,115.38
006525417B01,Axle Carr RH,2023,10,270,110.39
006525417B01,Axle Carr RH,2023,11,241,116.02
006525417B01,Axle Carr RH,2023,12,259,129.79
006525417B01,Axle Carr RH,2024,1,266,141.71
006525417B01,Axle Carr RH,2024,2,336,157.27
006525417B01,Axle Carr RH,2024,3,263,182.75
006525417B01,Axle Carr RH,2024,4,267,192.52
006525417B01,Axle Carr RH,2024,5,298,193.83
006525417B01,Axle Carr RH,2024,6,369,207.5
006525417B01,Axle Carr RH,2024,7,318,233.34
006525417B01,Axle Carr RH,2024,8,217,272.58
006525417B01,Axle Carr RH,2024,9,256,262.7
006525417B01,Axle Carr RH,2024,10,226,301.53
006525417B01,Axle Carr RH,2024,11,285,291.22
006525417B01,Axle Carr RH,2024,12,281,358.23
B3F16003,Fly Wheel -16003,2020,1,212,4145.26
B3F16003,Fly Wheel -16003,2020,2,193,3948.82
B3F16003,Fly Wheel -16003,2020,3,239,3838.27
B3F16003,Fly Wheel -16003,2020,4,114,3428.62
B3F16003,Fly Wheel -16003,2020,5,203,3703.96
B3F16003,Fly Wheel -16003,2020,6,142,3147.68
B3F16003,Fly Wheel -16003,2020,7,156,3145.16
B3F16003,Fly Wheel -16003,2020,8,219,2950.57
B3F16003,Fly Wheel -16003,2020,9,173,2946.55
B3F16003,Fly Wheel -16003,2020,10,150,2831.0
B3F16003,Fly Wheel -16003,2020,11,211,2754.37
B3F16003,Fly Wheel -16003,2020,12,102,2247.06
B3F16003,Fly Wheel -16003,2021,1,186,2181.11
B3F16003,Fly Wheel -16003,2021,2,184,2125.72
B3F16003,Fly Wheel -16003,2021,3,174,1893.17
B3F16003,Fly Wheel -16003,2021,4,191,1991.73
B3F16003,Fly Wheel -16003,2021,5,120,1834.58
B3F16003,Fly Wheel -16003,2021,6,210,1868.91
B3F16003,Fly Wheel -16003,2021,7,246,1642.33
B3F16003,Fly Wheel -16003,2021,8,147,1680.64
B3F16003,Fly Wheel -16003,2021,9,114,1598.96
B3F16003,Fly Wheel -16003,2021,10,98,1385.19
B3F16003,Fly Wheel -16003,2021,11,188,1276.0
B3F16003,Fly Wheel -16003,2021,12,193,1358.24
B3F16003,Fly Wheel -16003,2022,1,178,1499.38
B3F16003,Fly Wheel -16003,2022,2,172,1454.65
B3F16003,Fly Wheel -16003,2022,3,280,1383.18
B3F16003,Fly Wheel -16003,2022,4,264,1489.66
B3F16003,Fly Wheel -16003,2022,5,271,1704.67
B3F16003,Fly Wheel -16003,2022,6,180,1733.95
B3F16003,Fly Wheel -16003,2022,7,253,1948.6
B3F16003,Fly Wheel -16003,2022,8,211,1842.29
B3F16003,Fly Wheel -16003,2022,9,307,2137.92
B3F16003,Fly Wheel -16003,2022,10,179,2099.28
B3F16003,Fly Wheel -16003,2022,11,252,2153.5
B3F16003,Fly Wheel -16003,2022,12,250,2159.05
B3F16003,Fly Wheel -16003,2023,1,179,2638.99
B3F16003,Fly Wheel -16003,2023,2,316,2542.08
B3F16003,Fly Wheel -16003,2023,3,236,2479.63
B3F16003,Fly Wheel -16003,2023,4,253,2629.85
B3F16003,Fly Wheel -16003,2023,5,127,2751.13
B3F16003,Fly Wheel -16003,2023,6,216,3023.1
B3F16003,Fly Wheel -16003,2023,7,235,3643.28
B3F16003,Fly Wheel -16003,2023,8,182,3698.71
B3F16003,Fly Wheel -16003,2023,9,242,3970.28
B3F16003,Fly Wheel -16003,2023,10,338,3679.32
B3F16003,Fly Wheel -16003,2023,11,306,3976.42
B3F16003,Fly Wheel -16003,2023,12,174,4555.36
B3F16003,Fly Wheel -16003,2024,1,316,4354.74
B3F16003,Fly Wheel -16003,2024,2,255,4878.16
B3F16003,Fly Wheel -16003,2024,3,285,5258.41
B3F16003,Fly Wheel -16003,2024,4,344,6234.68
B3F16003,Fly Wheel -16003,2024,5,380,5684.41
B3F16003,Fly Wheel -16003,2024,6,316,7218.22
B3F16003,Fly Wheel -16003,2024,7,335,7335.73
B3F16003,Fly Wheel -16003,2024,8,417,7906.48
B3F16003,Fly Wheel -16003,2024,9,323,7975.82
B3F16003,Fly Wheel -16003,2024,10,227,9734.22
B3F16003,Fly Wheel -16003,2024,11,271,10389.74
B3F16003,Fly Wheel -16003,2024,12,286,11320.42
5739980670,HYVA Bracket 670,2020,1,293,3709.01
5739980670,HYVA Bracket 670,2020,2,292,3445.82
5739980670,HYVA Bracket 670,2020,3,344,3368.5
5739980670,HYVA Bracket 670,2020,4,352,3065.24
5739980670,HYVA Bracket 670,2020,5,245,2955.55
5739980670,HYVA Bracket 670,2020,6,262,3074.05
5739980670,HYVA Bracket 670,2020,7,356,2542.8
5739980670,HYVA Bracket 670,2020,8,173,2654.33
5739980670,HYVA Bracket 670,2020,9,252,2563.22
5739980670,HYVA Bracket 670,2020,10,238,2454.46
5739980670,HYVA Bracket 670,2020,11,239,2324.43
5739980670,HYVA Bracket 670,2020,12,173,2139.91
5739980670,HYVA Bracket 670,2021,1,374,2142.08
5739980670,HYVA Bracket 670,2021,2,230,2066.71
5739980670,HYVA Bracket 670,2021,3,311,1700.2
5739980670,HYVA Bracket 670,2021,4,343,1736.83
5739980670,HYVA Bracket 670,2021,5,222,1585.42
5739980670,HYVA Bracket 670,2021,6,261,1551.89
5739980670,HYVA Bracket 670,2021,7,302,1347.91
5739980670,HYVA Bracket 670,2021,8,176,1318.32
5739980670,HYVA Bracket 670,2021,9,295,1433.38
5739980670,HYVA Bracket 670,2021,10,196,1373.27
5739980670,HYVA Bracket 670,2021,11,246,1237.95
5739980670,HYVA Bracket 670,2021,12,282,1209.62
5739980670,HYVA Bracket 670,2022,1,298,1175.78
5739980670,HYVA Bracket 670,2022,2,425,1176.4
5739980670,HYVA Bracket 670,2022,3,465,1320.53
5739980670,HYVA Bracket 670,2022,4,336,1310.22
5739980670,HYVA Bracket 670,2022,5,356,1496.06
5739980670,HYVA Bracket 670,2022,6,405,1555.36
5739980670,HYVA Bracket 670,2022,7,370,1598.93
5739980670,HYVA Bracket 670,2022,8,255,1659.93
5739980670,HYVA Bracket 670,2022,9,305,1671.86
5739980670,HYVA Bracket 670,2022,10,332,2015.75
5739980670,HYVA Bracket 670,2022,11,279,2092.65
5739980670,HYVA Bracket 670,2022,12,376,1934.73
5739980670,HYVA Bracket 670,2023,1,356,2294.15
5739980670,HYVA Bracket 670,2023,2,285,2451.24
5739980670,HYVA Bracket 670,2023,3,254,2138.97
5739980670,HYVA Bracket 670,2023,4,372,2326.76
5739980670,HYVA Bracket 670,2023,5,363,2779.29
5739980670,HYVA Bracket 670,2023,6,380,2652.43
5739980670,HYVA Bracket 670,2023,7,293,2633.99
5739980670,HYVA Bracket 670,2023,8,235,2891.27
5739980670,HYVA Bracket 670,2023,9,196,3156.84
5739980670,HYVA Bracket 670,2023,10,397,3412.99
5739980670,HYVA Bracket 670,2023,11,418,3739.53
5739980670,HYVA Bracket 670,2023,12,237,3750.09
5739980670,HYVA Bracket 670,2024,1,292,4230.91
5739980670,HYVA Bracket 670,2024,2,476,4560.34
5739980670,HYVA Bracket 670,2024,3,394,4530.6
5739980670,HYVA Bracket 670,2024,4,411,4578.53
5739980670,HYVA Bracket 670,2024,5,528,5620.72
5739980670,HYVA Bracket 670,2024,6,391,6379.83
5739980670,HYVA Bracket 670,2024,7,575,6821.01
5739980670,HYVA Bracket 670,2024,8,469,6800.29
5739980670,HYVA Bracket 670,2024,9,394,7294.36
5739980670,HYVA Bracket 670,2024,10,490,7468.23
5739980670,HYVA Bracket 670,2024,11,353,9124.52
5739980670,HYVA Bracket 670,2024,12,451,8664.82
3318C00701,Flywheel-701,2020,1,149,2584.73
3318C00701,Flywheel-701,2020,2,100,2813.56
3318C00701,Flywheel-701,2020,3,160,2476.94
3318C00701,Flywheel-701,2020,4,115,2458.06
3318C00701,Flywheel-701,2020,5,117,2173.19
3318C00701,Flywheel-701,2020,6,117,2169.71
3318C00701,Flywheel-701,2020,7,127,2079.74
3318C00701,Flywheel-701,2020,8,148,2003.8
3318C00701,Flywheel-701,2020,9,134,1829.71
3318C00701,Flywheel-701,2020,10,104,1905.86
3318C00701,Flywheel-701,2020,11,172,1810.65
3318C00701,Flywheel-701,2020,12,166,1727.51
3318C00701,Flywheel-701,2021,1,132,1462.88
3318C00701,Flywheel-701,2021,2,141,1491.07
3318C00701,Flywheel-701,2021,3,126,1308.21
3318C00701,Flywheel-701,2021,4,105,1342.49
3318C00701,Flywheel-701,2021,5,142,1294.3
3318C00701,Flywheel-701,2021,6,146,1198.55
3318C00701,Flywheel-701,2021,7,85,1166.03
3318C00701,Flywheel-701,2021,8,125,1136.41
3318C00701,Flywheel-701,2021,9,88,1061.27
3318C00701,Flywheel-701,2021,10,191,873.09
3318C00701,Flywheel-701,2021,11,120,874.6
3318C00701,Flywheel-701,2021,12,177,795.09
3318C00701,Flywheel-701,2022,1,177,994.25
3318C00701,Flywheel-701,2022,2,161,924.51
3318C00701,Flywheel-701,2022,3,207,1083.91
3318C00701,Flywheel-701,2022,4,253,1009.32
3318C00701,Flywheel-701,2022,5,227,1038.22
3318C00701,Flywheel-701,2022,6,200,1153.61
3318C00701,Flywheel-701,2022,7,140,1271.23
3318C00701,Flywheel-701,2022,8,132,1391.7
3318C00701,Flywheel-701,2022,9,129,1356.4
3318C00701,Flywheel-701,2022,10,199,1533.7
3318C00701,Flywheel-701,2022,11,144,1581.1
3318C00701,Flywheel-701,2022,12,198,1428.86
3318C00701,Flywheel-701,2023,1,239,1668.53
3318C00701,Flywheel-701,2023,2,221,1878.43
3318C00701,Flywheel-701,2023,3,138,1984.94
3318C00701,Flywheel-701,2023,4,169,1912.83
3318C00701,Flywheel-701,2023,5,210,2161.23
3318C00701,Flywheel-701,2023,6,186,1959.49
3318C00701,Flywheel-701,2023,7,147,2280.7
3318C00701,Flywheel-701,2023,8,172,2369.43
3318C00701,Flywheel-701,2023,9,214,2627.92
3318C00701,Flywheel-701,2023,10,126,2575.18
3318C00701,Flywheel-701,2023,11,266,2478.06
3318C00701,Flywheel-701,2023,12,149,2763.24
3318C00701,Flywheel-701,2024,1,160,3185.04
3318C00701,Flywheel-701,2024,2,117,2958.54
3318C00701,Flywheel-701,2024,3,278,3192.52
3318C00701,Flywheel-701,2024,4,201,3679.66
3318C00701,Flywheel-701,2024,5,262,3798.27
3318C00701,Flywheel-701,2024,6,198,4098.94
3318C00701,Flywheel-701,2024,7,338,4671.44
3318C00701,Flywheel-701,2024,8,236,5673.3
3318C00701,Flywheel-701,2024,9,250,5823.44
3318C00701,Flywheel-701,2024,10,237,6225.99
3318C00701,Flywheel-701,2024,11,292,7034.56
3318C00701,Flywheel-701,2024,12,216,7208.73
H01XX417961701,Drive wheel,2020,1,438,1652.41
H01XX417961701,Drive wheel,2020,2,252,1549.97
H01XX417961701,Drive wheel,2020,3,396,1559.0
H01XX417961701,Drive wheel,2020,4,326,1466.58
H01XX417961701,Drive wheel,2020,5,440,1396.05
H01XX417961701,Drive wheel,2020,6,361,1373.25
H01XX417961701,Drive wheel,2020,7,203,1406.96
H01XX417961701,Drive wheel,2020,8,388,1201.82
H01XX417961701,Drive wheel,2020,9,262,1087.88
H01XX417961701,Drive wheel,2020,10,318,1072.61
H01XX417961701,Drive wheel,2020,11,333,1056.99
H01XX417961701,Drive wheel,2020,12,305,915.9
H01XX417961701,Drive wheel,2021,1,258,973.74
H01XX417961701,Drive wheel,2021,2,233,977.08
H01XX417961701,Drive wheel,2021,3,256,853.21
H01XX417961701,Drive wheel,2021,4,221,825.37
H01XX417961701,Drive wheel,2021,5,226,835.11
H01XX417961701,Drive wheel,2021,6,283,790.81
H01XX417961701,Drive wheel,2021,7,306,716.13
H01XX417961701,Drive wheel,2021,8,319,616.58
H01XX417961701,Drive wheel,2021,9,366,665.85
H01XX417961701,Drive wheel,2021,10,344,647.61
